Date,Close,Open,High,Low,Vol.,Change %
18-08-2020,7350.8501,7291.96,7403.0498,7264.9048,,0.0084
17-08-2020,7289.77,7151.77,7311.96,7088.2202,,0.0212
14-08-2020,7138.7202,7176.4351,7209.8198,7098.9248,,-0.0046
13-08-2020,7171.4702,7041.2998,7222.9849,7026.4902,,0.0189
12-08-2020,7038.1899,7022.5449,7160.625,6847.8501,,0.0025
11-08-2020,7020.79,7447.9302,7464.5352,6985.1802,,-0.057
10-08-2020,7445.04,7474.8501,7530,7417.605,,-0.0037
07-08-2020,7472.73,7577.7549,7615.9448,7403.4248,,-0.0136
06-08-2020,7576.0601,7485.7549,7602.585,7473.8101,,0.0123
05-08-2020,7483.8599,7417.4399,7550.7148,7382.2051,,0.0093
04-08-2020,7415.0298,7261.5098,7419.3149,7230.6099,,0.0214
03-08-2020,7259.6602,7276.4351,7292.4448,7200.5649,,0.0008
31-07-2020,7253.79,7186.1348,7274.5049,7181.6299,,0.0098
30-07-2020,7183.6802,7237.6748,7242.585,7124.6948,,-0.0071
29-07-2020,7234.9702,7195.4102,7275.3901,7144.1748,,0.0059
28-07-2020,7192.7998,7134.1548,7277.3149,7007.27,,0.0085
27-07-2020,7132.2998,6978.9648,7146.8848,6977.98,,0.0215
24-07-2020,6981.8999,6933.0151,7003.0049,6911.27,,0.0075
23-07-2020,6930.0898,6876.3301,6973.105,6842.3452,,0.0082
22-07-2020,6873.79,6764.5249,6877.2949,6757.5098,,0.0165
21-07-2020,6762,6676.8901,6772.8901,6667.02,,0.0131
20-07-2020,6674.5098,6646.585,6687.8149,6632.2202,,0.0041
17-07-2020,6647,6601.7002,6655.8599,6593.71,,0.0073
16-07-2020,6599.0298,6649.665,6662.1602,6593.375,,-0.0073
15-07-2020,6647.5698,6641.6152,6665.98,6621.6602,,0.0005
14-07-2020,6644.4199,6621.2998,6652.1948,6580.3052,,0.0037
13-07-2020,6619.8799,6451.1851,6661.0601,6451.1851,,0.0023
10-07-2020,6604.8398,6624.1099,6651.1851,6590.6748,,-0.0027
09-07-2020,6622.8999,6644.6748,6671.375,6596.3252,,-0.003
08-07-2020,6642.9399,6593.8052,6678.2798,6580.8848,,0.0081
07-07-2020,6589.8301,6554.5752,6602.835,6515.2598,,0.0056
06-07-2020,6553.1602,6524.6348,6564.2402,6501.9351,,0.0053
03-07-2020,6518.4399,6522.6401,6531.605,6510.2451,,-0.0002
02-07-2020,6520.0098,6503.145,6537.6001,6456.21,,0.0029
01-07-2020,6500.9399,6541.3149,6573.0151,6462.0649,,-0.0057
30-06-2020,6537.9102,6510.1299,6560.3252,6484.3901,,0.0049
29-06-2020,6505.8101,6506.54,6522.1201,6485.9849,,0.0004
26-06-2020,6503.21,6478.4702,6509.2549,6419.4448,,0.0042
25-06-2020,6475.8301,6471.9951,6497.9502,6448.1851,,0.0013
24-06-2020,6467.2002,6496.9351,6536.77,6467.6851,,-0.0037
23-06-2020,6490.9902,6447.625,6506.0601,6418.585,,0.0073
22-06-2020,6443.9902,6404.2949,6477.04,6403.0449,,0.0067
19-06-2020,6401.1201,6327.875,6410.9248,6322.145,,0.0123
18-06-2020,6323.3198,6342.6499,6380.8701,6308.875,,-0.0027
17-06-2020,6340.3501,6343.1948,6356.04,6292.9302,,0.0001
