Date,Close,Open,High,Low,Vol.,Change %
08-09-2016,3519.22,3517.87,3526.04,3508.86,189.76M,0.0004
07-09-2016,3517.87,3544.19,3546.28,3517.3,230.01M,-0.0074
06-09-2016,3544.19,3546.52,3556.52,3527.04,339.26M,-0.0006
05-09-2016,3546.23,3536.24,3550.45,3536.24,493.09M,0.0031
04-09-2016,3535.36,3511.81,3541.86,3511.81,241.71M,0.0067
01-09-2016,3511.77,3504.87,3521.7,3492.57,368.42M,0.0021
31-08-2016,3504.4,3513.2,3531.39,3501.2,215.12M,-0.0025
30-08-2016,3513.2,3494.59,3513.67,3488.29,164.47M,0.0054
29-08-2016,3494.3,3490.27,3497.45,3473.99,125.57M,0.0012
28-08-2016,3490.27,3492.22,3508.48,3489.31,120.30M,-0.0006
25-08-2016,3492.22,3481.34,3492.42,3441.9,171.57M,0.0034
24-08-2016,3480.46,3533.83,3539.51,3480.07,152.92M,-0.0151
23-08-2016,3533.83,3536.17,3536.95,3510.9,167.39M,-0.0004
22-08-2016,3535.29,3559.7,3561.16,3525.17,135.44M,-0.0069
21-08-2016,3559.7,3572.72,3584.56,3558.25,143.69M,-0.0036
18-08-2016,3572.44,3556.62,3573.02,3551.26,115.16M,0.0044
17-08-2016,3556.62,3587.21,3587.21,3543.23,163.24M,-0.0085
16-08-2016,3587.21,3601.59,3623.7,3578.34,250.54M,-0.0042
15-08-2016,3602.47,3568.24,3612.61,3563.41,413.93M,0.0098
14-08-2016,3567.37,3523.54,3567.69,3522.66,202.24M,0.0122
11-08-2016,3524.42,3530.32,3531.37,3516.99,86.23M,-0.0018
10-08-2016,3530.6,3521.89,3532.17,3513.06,176.68M,0.0025
09-08-2016,3521.89,3511,3525.85,3507.43,175.29M,0.0031
08-08-2016,3510.95,3510.36,3518.26,3501.71,121.62M,-0.0001
07-08-2016,3511.24,3474.15,3511.34,3474.15,158.98M,0.0112
04-08-2016,3472.38,3431.9,3472.68,3431.9,143.72M,0.0118
03-08-2016,3431.9,3468.62,3468.62,3430.15,95.60M,-0.0108
02-08-2016,3469.5,3515.22,3515.22,3469.5,92.48M,-0.013
01-08-2016,3515.22,3484.61,3518.79,3484.61,108.78M,0.0089
31-07-2016,3484.32,3518.99,3518.99,3477.11,74.99M,-0.0099
28-07-2016,3519.27,3510.64,3524.47,3494.58,125.78M,0.0027
27-07-2016,3509.9,3539.83,3541.21,3509.49,90.84M,-0.0085
26-07-2016,3539.83,3555.42,3559.61,3533.53,129.56M,-0.0044
25-07-2016,3555.35,3517.29,3555.35,3517.29,137.79M,0.0108
24-07-2016,3517.38,3544.21,3544.98,3516.09,122.61M,-0.0076
21-07-2016,3544.21,3546.52,3561.91,3538.84,298.96M,-0.0007
20-07-2016,3546.52,3526.16,3551.71,3516.81,247.94M,0.0058
19-07-2016,3526.16,3535.12,3547.74,3516.22,240.88M,-0.0026
18-07-2016,3535.2,3488.27,3535.4,3478.67,361.33M,0.0135
17-07-2016,3488.27,3471.02,3490.56,3453.22,304.67M,0.0047
14-07-2016,3471.9,3485.69,3485.69,3448.19,168.69M,-0.0035
13-07-2016,3483.94,3437.51,3483.94,3437.51,301.30M,0.0135
12-07-2016,3437.51,3393.18,3438.01,3393.18,272.52M,0.0131
11-07-2016,3392.9,3387.06,3412.32,3386.81,278.69M,0.0022
10-07-2016,3385.29,3371.22,3389.8,3357.35,232.99M,0.0042
04-07-2016,3371.22,3336.88,3375.69,3327.52,220.09M,0.0103
03-07-2016,3336.88,3311.9,3337.55,3310.52,109.72M,0.0078
30-06-2016,3311.1,3271.64,3321.18,3271.64,119.72M,0.0121
29-06-2016,3271.38,3284.72,3304.31,3271.38,179.86M,-0.0038
28-06-2016,3283.92,3285.5,3306.88,3275.19,154.29M,-0.0006
27-06-2016,3285.76,3258.98,3303.62,3258.98,220.29M,0.0085
26-06-2016,3258.17,3364.39,3364.39,3208.81,318.18M,-0.0325
23-06-2016,3367.64,3375.87,3378.11,3356.13,135.91M,-0.0024
22-06-2016,3375.87,3343.43,3375.95,3340.37,192.79M,0.0097
21-06-2016,3343.43,3306.75,3343.61,3298.42,87.19M,0.0113
20-06-2016,3305.94,3296.69,3309.47,3296.69,70.53M,0.0028
19-06-2016,3296.69,3308.53,3326.26,3296.5,86.66M,-0.0033
16-06-2016,3307.72,3324.7,3324.7,3299.12,95.70M,-0.0051
15-06-2016,3324.7,3330.52,3345.65,3323.57,191.27M,-0.0015
14-06-2016,3329.71,3321.33,3342.45,3314.72,148.34M,0.0019
13-06-2016,3323.43,3335.84,3336.3,3310.1,192.73M,-0.0038
12-06-2016,3336.1,3371,3371,3333.25,110.14M,-0.0104
09-06-2016,3371,3354.46,3377.36,3349.82,294.31M,0.0049
08-06-2016,3354.46,3327.36,3358.25,3324.64,340.18M,0.0082
07-06-2016,3327.1,3279.23,3328.02,3279.23,317.81M,0.0146
06-06-2016,3279.23,3285.54,3285.54,3262.04,100.18M,-0.0018
05-06-2016,3285.27,3262.97,3285.64,3248.13,85.56M,0.0068
02-06-2016,3262.97,3313.95,3316.63,3262.97,150.22M,-0.0158
01-06-2016,3315.36,3313.98,3341.24,3294.11,222.99M,0.0005
31-05-2016,3313.72,3304.81,3314.33,3276.23,252.00M,0.0022
30-05-2016,3306.44,3359.67,3360.45,3296.07,89.55M,-0.0161
29-05-2016,3360.47,3350.74,3370.13,3345.33,140.06M,0.0028
26-05-2016,3351,3308.49,3351.37,3308.49,213.37M,0.0128
25-05-2016,3308.77,3247.86,3310.59,3247.86,321.94M,0.0188
24-05-2016,3247.6,3216.1,3247.88,3202.57,238.96M,0.0097
23-05-2016,3216.36,3208.52,3227.68,3197.32,165.09M,0.0024
22-05-2016,3208.52,3229.61,3232.02,3203.83,119.76M,-0.0066
19-05-2016,3229.87,3285.06,3288.23,3229.68,198.87M,-0.0168
18-05-2016,3285.06,3304.33,3308.87,3284.79,153.82M,-0.0051
17-05-2016,3301.74,3290.37,3322.47,3289.37,121.36M,0.0035
16-05-2016,3290.37,3304.43,3311.07,3277.78,136.75M,-0.0043
15-05-2016,3304.63,3345.5,3351.19,3297.39,126.61M,-0.012
12-05-2016,3344.67,3329.73,3373.22,3328.38,263.99M,0.0047
11-05-2016,3328.9,3313.43,3352.01,3313.43,229.98M,0.005
10-05-2016,3312.37,3316.81,3320.08,3292.55,263.51M,-0.0011
09-05-2016,3315.98,3325.8,3340.8,3279.64,246.15M,-0.003
08-05-2016,3325.8,3308.44,3346.4,3302.56,136.53M,0.0055
04-05-2016,3307.61,3323.18,3323.18,3255.96,272.00M,-0.0049
03-05-2016,3324,3385.31,3414.19,3315.34,241.46M,-0.0181
02-05-2016,3385.31,3446.43,3458.42,3379.04,221.61M,-0.018
01-05-2016,3447.26,3491.91,3495.24,3442.68,184.11M,-0.0128
28-04-2016,3491.91,3506.68,3506.68,3454.56,201.30M,-0.0043
27-04-2016,3506.95,3563.97,3565.73,3489.37,278.79M,-0.0158
26-04-2016,3563.25,3559.14,3597,3558.59,201.90M,0.0016
25-04-2016,3557.47,3582.58,3584.72,3552.48,189.21M,-0.0072
24-04-2016,3583.41,3583.82,3604.7,3573.93,238.60M,-0.0001
21-04-2016,3583.82,3545.58,3590,3545.58,451.01M,0.0107
20-04-2016,3545.8,3562.94,3565.25,3535.5,443.60M,-0.0048
19-04-2016,3562.94,3526.28,3578.53,3526.28,561.29M,0.0106
18-04-2016,3525.44,3519.87,3532.05,3433.33,478.34M,0.0011
17-04-2016,3521.54,3546.55,3557.19,3508.04,270.42M,-0.0072
14-04-2016,3546.96,3501.22,3559.49,3501.22,493.90M,0.0131
13-04-2016,3501.04,3473.82,3516.15,3463.47,504.91M,0.0078
12-04-2016,3473.82,3423.91,3479.23,3422.61,694.04M,0.0146
11-04-2016,3423.91,3433.69,3442.08,3412.18,592.36M,-0.0028
10-04-2016,3433.69,3386.68,3442.35,3386.68,713.08M,0.014
07-04-2016,3386.14,3352.14,3389.23,3352.14,560.34M,0.0104
06-04-2016,3351.33,3370.58,3400.28,3351.16,571.52M,-0.0055
05-04-2016,3369.74,3379.37,3379.37,3345.74,570.88M,-0.0026
04-04-2016,3378.54,3303.23,3378.54,3302.42,563.88M,0.0228
03-04-2016,3303.23,3355.26,3355.26,3303.23,247.72M,-0.0156
31-03-2016,3355.53,3325.43,3356.23,3314.2,410.08M,0.0093
30-03-2016,3324.59,3275.11,3324.59,3275.11,313.75M,0.0151
29-03-2016,3275.11,3266.31,3282.66,3259.84,135.14M,0.0027
28-03-2016,3266.31,3279.43,3298.07,3248,240.06M,-0.0039
27-03-2016,3279.16,3318.73,3318.73,3272.18,189.10M,-0.0119
24-03-2016,3318.73,3350.85,3350.85,3301.35,366.84M,-0.0098
23-03-2016,3351.68,3353.2,3353.24,3313.31,228.72M,-0.0005
22-03-2016,3353.2,3371.13,3373.85,3333.85,475.58M,-0.0075
21-03-2016,3378.63,3386.62,3393.29,3354.89,362.25M,-0.0024
20-03-2016,3386.62,3384.9,3397.11,3351.11,568.98M,0.0006
17-03-2016,3384.63,3299.82,3384.63,3299.82,473.12M,0.0257
16-03-2016,3299.82,3321.83,3324.41,3253.1,375.39M,-0.0066
15-03-2016,3321.83,3351.69,3361.63,3312.88,340.66M,-0.0087
14-03-2016,3350.85,3401.3,3409.85,3348.34,493.85M,-0.0148
13-03-2016,3401.03,3355.24,3410.37,3355.24,565.66M,0.0136
10-03-2016,3355.24,3378.89,3380.56,3336.75,628.54M,-0.0072
09-03-2016,3379.72,3384.72,3384.72,3345.83,286.49M,-0.0019
08-03-2016,3386.23,3380.55,3420.71,3369.65,554.74M,0.0017
07-03-2016,3380.55,3344.99,3404,3304.79,1.33B,0.0109
06-03-2016,3344.18,3251.05,3352.37,3251.05,830.22M,0.0289
03-03-2016,3250.22,3226.32,3265,3202.99,526.36M,0.0076
02-03-2016,3225.78,3286.18,3334.09,3214.86,1.32B,-0.0186
01-03-2016,3287.02,3239.96,3301.72,3239.96,1.16B,0.0146
29-02-2016,3239.7,3176.63,3241.28,3156.45,1.14B,0.0199
28-02-2016,3176.63,3124.91,3178.07,3124.91,426.97M,0.0168
25-02-2016,3124.07,3138.17,3156.71,3124.07,274.44M,-0.0042
24-02-2016,3137.34,3191.81,3191.81,3132.42,632.06M,-0.0171
23-02-2016,3191.81,3170.81,3198.73,3166.3,476.62M,0.0068
22-02-2016,3170.27,3093.88,3170.27,3093.88,629.49M,0.0247
21-02-2016,3093.9,3093.11,3101.77,3084.24,348.35M,0.0003
18-02-2016,3092.89,3058.88,3106.48,3058.88,453.25M,0.0117
17-02-2016,3057.21,3064.84,3064.84,3038.62,222.76M,-0.0025
16-02-2016,3064.84,3004.49,3074.1,3004.49,354.47M,0.0203
15-02-2016,3003.95,3011.47,3018.64,2978.18,172.47M,-0.0025
14-02-2016,3011.47,2983.63,3042.74,2983.63,233.49M,0.0101
11-02-2016,2981.48,3060.83,3075.05,2963.72,295.36M,-0.0257
10-02-2016,3060,3064.44,3064.44,3031.25,281.51M,-0.0015
09-02-2016,3064.71,3093.12,3093.12,3021.89,213.29M,-0.0097
08-02-2016,3094.78,3039.83,3124.69,3038.39,346.59M,0.0189
07-02-2016,3037.33,3058.42,3084.2,3029.08,154.25M,-0.0069
04-02-2016,3058.42,2976.36,3063.95,2976.36,382.70M,0.0279
03-02-2016,2975.55,2968.69,2979.38,2928.7,190.96M,0.0017
02-02-2016,2970.36,2980.05,3012.56,2943.13,313.69M,-0.0032
01-02-2016,2980.04,2998.04,3005.09,2942.04,354.19M,-0.0059
31-01-2016,2997.77,2859.75,2999.5,2859.75,493.61M,0.0492
28-01-2016,2857.24,2753.34,2857.24,2753.34,447.84M,0.0378
27-01-2016,2753.07,2698.96,2764.98,2698.96,274.72M,0.0202
26-01-2016,2698.43,2703.06,2703.06,2641.77,188.58M,-0.002
25-01-2016,2703.9,2757.08,2776.6,2700.4,215.27M,-0.0193
24-01-2016,2757.08,2626.14,2798.52,2626.14,414.73M,0.0515
21-01-2016,2621.96,2638.12,2646.87,2590.72,258.69M,-0.0064
20-01-2016,2638.76,2764.12,2764.12,2612.65,290.25M,-0.046
19-01-2016,2765.97,2678.43,2800.38,2678.43,392.17M,0.033
18-01-2016,2677.5,2685.85,2755.7,2662.99,282.16M,-0.0028
17-01-2016,2684.92,2811.61,2811.61,2641.38,317.93M,-0.0464
14-01-2016,2815.45,2919.78,2919.78,2802.4,294.10M,-0.0364
13-01-2016,2921.7,2921.79,2956.63,2916.48,283.70M,0.0003
12-01-2016,2920.83,2941.47,2941.47,2873.99,239.93M,-0.0073
11-01-2016,2942.24,2964.41,2972.34,2911.73,274.10M,-0.0073
10-01-2016,2963.79,2966.12,2979.63,2952.54,96.23M,-0.0009
07-01-2016,2966.43,3068.74,3068.74,2947.69,223.43M,-0.0342
06-01-2016,3071.62,3079.25,3105.39,3069.83,209.55M,-0.0023
05-01-2016,3078.73,3084.84,3098.97,3062.8,179.05M,-0.0018
04-01-2016,3084.43,3134.67,3134.67,3077.27,158.62M,-0.0161
03-01-2016,3134.98,3150.82,3150.82,3097.73,114.49M,-0.0051
31-12-2015,3151,3150.56,3160.95,3123.86,181.06M,0.0002
30-12-2015,3150.25,3134.17,3165.97,3134.17,395.83M,0.0049
29-12-2015,3134.82,3119.4,3135.53,3078.83,294.36M,0.0049
28-12-2015,3119.4,3160.92,3163.1,3104.17,192.87M,-0.0131
27-12-2015,3160.92,3137.32,3188.83,3137.32,355.84M,0.0075
23-12-2015,3137.32,3147.08,3161.97,3111.88,346.97M,-0.0031
22-12-2015,3147.08,3101.8,3173.11,3086.05,473.07M,0.0148
21-12-2015,3101.19,3026.36,3101.42,3006.7,163.72M,0.0248
20-12-2015,3026.05,3072.11,3072.11,2979.66,140.32M,-0.0153
17-12-2015,3073.07,2986.47,3073.2,2986.01,305.88M,0.0292
16-12-2015,2985.85,2920.6,2988.4,2920.6,243.50M,0.0227
15-12-2015,2919.64,2916.31,2950.91,2896.93,187.31M,0.0012
14-12-2015,2916,2882.8,2938.15,2878.48,229.54M,0.0115
13-12-2015,2882.8,2943.71,2943.71,2851.24,195.22M,-0.021
10-12-2015,2944.67,3000.95,3031.25,2942.06,179.13M,-0.0188
09-12-2015,3000.95,3010.95,3051.56,2967.39,187.95M,-0.0032
08-12-2015,3010.64,3103.21,3103.21,3010.16,168.33M,-0.0301
07-12-2015,3104.17,3174.34,3174.45,3102.25,135.46M,-0.0221
06-12-2015,3174.34,3203.33,3227.12,3139.4,91.15M,-0.0093
30-11-2015,3204.28,3193.13,3212.7,3151.37,169.26M,0.0035
29-11-2015,3193.13,3203.15,3206.39,3185.04,126.58M,-0.0034
26-11-2015,3204.11,3214.52,3222.24,3194.01,99.46M,-0.0032
25-11-2015,3214.52,3211.07,3215.29,3170.23,126.84M,0.0017
24-11-2015,3209.21,3255.45,3262.51,3200.2,127.71M,-0.0141
23-11-2015,3255.14,3290.7,3290.7,3246.47,157.89M,-0.0105
22-11-2015,3289.74,3274.26,3301.43,3274.26,228.42M,0.005
19-11-2015,3273.3,3181.2,3273.78,3181.2,219.28M,0.0291
18-11-2015,3180.77,3189.73,3195.22,3147.16,194.53M,-0.0028
17-11-2015,3189.73,3175.23,3236.93,3175.23,324.09M,0.0049
16-11-2015,3174.27,3146.83,3196.38,3143.39,361.92M,0.0089
15-11-2015,3146.21,3263.36,3263.36,3127.96,275.56M,-0.0365
12-11-2015,3265.28,3315.84,3320.53,3264.28,211.02M,-0.0152
11-11-2015,3315.84,3301.15,3341.04,3241.98,295.99M,0.0047
10-11-2015,3300.19,3378.32,3382.11,3299.07,170.18M,-0.0237
09-11-2015,3380.24,3349.15,3394.37,3338.49,203.61M,0.0099
08-11-2015,3347.23,3448.97,3448.97,3346.76,137.76M,-0.03
05-11-2015,3450.89,3425.66,3460.43,3424.52,83.22M,0.007
04-11-2015,3426.74,3523.14,3541.46,3426.51,175.65M,-0.027
03-11-2015,3521.9,3494.65,3533.92,3488.62,232.25M,0.0078
02-11-2015,3494.65,3429.98,3494.9,3415.88,183.19M,0.0186
01-11-2015,3430.93,3503.75,3511.64,3403.23,133.40M,-0.0208
29-10-2015,3503.75,3487.77,3528.82,3487.77,137.20M,0.0049
28-10-2015,3486.8,3517.39,3526.69,3476.63,119.83M,-0.0089
27-10-2015,3518.16,3553.03,3553.03,3493.1,137.70M,-0.0098
26-10-2015,3553.03,3596.77,3600.52,3536.53,172.98M,-0.0127
25-10-2015,3598.78,3589.45,3648.51,3589.45,167.67M,0.0029
22-10-2015,3588.49,3625.44,3625.84,3576.9,123.75M,-0.0102
21-10-2015,3625.44,3682.3,3682.3,3624.82,131.53M,-0.0155
20-10-2015,3682.52,3704.63,3707.24,3682.05,72.46M,-0.0059
19-10-2015,3704.33,3707.82,3711.25,3686.26,90.23M,-0.0009
18-10-2015,3707.82,3697.68,3719.09,3697.47,96.95M,0.0027
14-10-2015,3697.68,3711.89,3713.86,3696.16,161.72M,-0.0039
13-10-2015,3712.09,3720.67,3720.67,3686.57,216.55M,-0.0028
12-10-2015,3722.59,3713.73,3723.84,3699.69,124.79M,0.0025
11-10-2015,3713.42,3707.1,3739.85,3707.1,104.73M,0.0019
08-10-2015,3706.48,3711.43,3713.51,3684.76,112.67M,-0.0014
07-10-2015,3711.74,3660.19,3725.97,3660.19,256.29M,0.0142
06-10-2015,3659.67,3658.86,3684.58,3652.94,139.12M,0.0002
05-10-2015,3658.86,3594.44,3658.86,3594.44,202.25M,0.018
04-10-2015,3594.13,3619.44,3638.36,3593.66,173.75M,-0.007
01-10-2015,3619.44,3593.49,3640.83,3593.49,190.23M,0.0073
30-09-2015,3593.28,3556.33,3597.06,3556.33,124.20M,0.0109
29-09-2015,3554.43,3581.42,3581.42,3531.95,112.26M,-0.0078
28-09-2015,3582.38,3612.08,3622.29,3581.56,105.27M,-0.0084
27-09-2015,3612.7,3631.7,3644.16,3612.68,48.85M,-0.0055
22-09-2015,3632.66,3661.29,3674.18,3613.59,111.48M,-0.0078
21-09-2015,3661.29,3626.32,3668.73,3615.06,189.75M,0.0096
20-09-2015,3626.32,3625.16,3627.03,3586,172.89M,0.0003
17-09-2015,3625.16,3598.35,3633.52,3598.35,205.55M,0.0078
16-09-2015,3597.11,3533.95,3601.6,3533.95,147.46M,0.0179
15-09-2015,3533.95,3511.28,3533.95,3503.82,82.85M,0.0065
14-09-2015,3511.28,3566.8,3566.8,3503.43,107.12M,-0.0156
13-09-2015,3566.8,3621.25,3627.51,3566.8,90.84M,-0.015
